tax_id	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species subgroup	species group
882447	Nocardia thraciensis	Nocardia	Nocardiaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1938954	Bifiguratus adelaidae	Bifiguratus		Endogonales	Endogonomycetes	Mucoromycota	Opisthokonta	Eukaryota			
390895	Pyrenochaeta nobilis	Pyrenochaeta	Cucurbitariaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
336292	Paracoccus tibetensis	Paracoccus	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota		Bacteria			
94254	Dyadobacter fermentans	Dyadobacter	Spirosomataceae	Cytophagales	Cytophagia	Bacteroidota	FCB group	Bacteria			
2249356	Flavobacterium fluviale	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
28025	Bifidobacterium animalis	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1472764	Kallipyga massiliensis	Kallipyga			Tissierellia	Bacillota	Terrabacteria group	Bacteria			
2704583	Darksidea phi	Darksidea	Lentitheciaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
1155954	Paenibacillus maysiensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
742033	Halophibacterium profundimaris	Halophibacterium	Salinisphaeraceae	Salinisphaerales	Gammaproteobacteria	Pseudomonadota		Bacteria			
301301	Roseburia hominis	Roseburia	Lachnospiraceae	Lachnospirales	Clostridia	Bacillota	Terrabacteria group	Bacteria			
557450	Symbiobacterium turbinis	Symbiobacterium	Symbiobacteriaceae	Eubacteriales	Clostridia	Bacillota	Terrabacteria group	Bacteria			
2596892	Streptomyces acidicola	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1306390	Saxomyces alpinus	Saxomyces			Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
230011	Alternaria hyacinthi	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
2597671	Fluviicola chungangensis	Fluviicola	Crocinitomicaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
570267	Methanocella paludicola	Methanocella	Methanocellaceae	Methanocellales	Methanomicrobia	Euryarchaeota	Stenosarchaea group	Archaea			
459471	Flavobacterium tiangeerense	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
626223	Halomonas sabkhae	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota		Bacteria			
229155	Borrelia turcica	Borrelia	Borreliaceae	Spirochaetales	Spirochaetia	Spirochaetota		Bacteria			
28184	Leptospira weilii	Leptospira	Leptospiraceae	Leptospirales	Spirochaetia	Spirochaetota		Bacteria			
373681	Planosporangium flavigriseum	Planosporangium	Micromonosporaceae	Micromonosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
2518605	Segatella hominis	Segatella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidota	FCB group	Bacteria			
2016019	Septoriella neoarundinis	Septoriella	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
2875502	Deefgea salmonis	Deefgea	Chitinibacteraceae	Neisseriales	Betaproteobacteria	Pseudomonadota		Bacteria			
2974468	Melastiza verruculosa	Melastiza	Pyronemataceae	Pezizales	Pezizomycetes	Ascomycota	Opisthokonta	Eukaryota			
2609000	Massilia aquatica	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Pseudomonadota		Bacteria			
284027	Streptomyces erythrogriseus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			Streptomyces griseoincarnatus group
2546350	Citrobacter arsenatis	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1035353	Planktothrix suspensa	Planktothrix	Microcoleaceae	Oscillatoriales	Cyanophyceae	Cyanobacteriota	Terrabacteria group	Bacteria			
1054497	Gemmobacter lanyuensis	Gemmobacter	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota		Bacteria			
120963	Methanobrevibacter acididurans	Methanobrevibacter	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Methanomada group	Archaea			
568897	Ectothiorhodospira salini	Ectothiorhodospira	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Pseudomonadota		Bacteria			
273164	Pontibacillus marinus	Pontibacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
337701	Roseovarius pacificus	Roseovarius	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota		Bacteria			
58630	Myxozyma mucilagina	Myxozyma	Lipomycetaceae	Lipomycetales	Lipomycetes	Ascomycota	Opisthokonta	Eukaryota			
182838	Swaminathania salitolerans	Swaminathania	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Pseudomonadota		Bacteria			
54121	Halanaerobium congolense	Halanaerobium	Halanaerobiaceae	Halanaerobiales	Clostridia	Bacillota	Terrabacteria group	Bacteria			
1451454	Pseudomonas caspiana	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota		Bacteria			Pseudomonas syringae group
2201271	Pedobacter schmidteae	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidota	FCB group	Bacteria			
316997	Rubrivivax benzoatilyticus	Rubrivivax	Sphaerotilaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota		Bacteria			
2744027	Rasiella rasia	Rasiella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
41673	Acidianus brierleyi	Acidianus	Sulfolobaceae	Sulfolobales	Thermoprotei	Thermoproteota	TACK group	Archaea			
1075402	Streptomyces oceani	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
2509861	Mytilinidion didymospora	Mytilinidion	Mytilinidiaceae	Mytilinidiales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
1812259	Streptomyces ginkgonis	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
2028108	Rubricella aquisinus	Rubricella	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota		Bacteria			
2305467	Henriciella mobilis	Henriciella	Hyphomonadaceae	Hyphomonadales	Alphaproteobacteria	Pseudomonadota		Bacteria			
2704227	Paraleptospora chromolaenae	Paraleptospora	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
2756107	Borrelia puertoricensis	Borrelia	Borreliaceae	Spirochaetales	Spirochaetia	Spirochaetota		Bacteria			
2697030	Aminipila terrae	Aminipila	Anaerovoracaceae	Peptostreptococcales	Clostridia	Bacillota	Terrabacteria group	Bacteria			
44574	Nitrosomonas communis	Nitrosomonas	Nitrosomonadaceae	Nitrosomonadales	Betaproteobacteria	Pseudomonadota		Bacteria			
2791027	Hymenobacter jeongseonensis	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidota	FCB group	Bacteria			
2574739	Fomitopsis ginkgonis	Fomitopsis	Fomitopsidaceae	Polyporales	Agaricomycetes	Basidiomycota	Opisthokonta	Eukaryota			
1247193	Hassallia antarctica	Hassallia	Tolypothrichaceae	Nostocales	Cyanophyceae	Cyanobacteriota	Terrabacteria group	Bacteria			
216945	Spiroplasma syrphidicola	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Mycoplasmatota	Terrabacteria group	Bacteria			
2946698	Snodgrassella gandavensis	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Pseudomonadota		Bacteria			
2847114	Alborzia kermanshahica	Alborzia	Chroococcaceae	Chroococcales	Cyanophyceae	Cyanobacteriota	Terrabacteria group	Bacteria			
888830	Aetherobacter fasciculatus	Aetherobacter	Polyangiaceae	Polyangiales		Myxococcota		Bacteria			
104098	Acetobacter peroxydans	Acetobacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Pseudomonadota		Bacteria			
2483805	Aquiflexum lacus	Aquiflexum	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidota	FCB group	Bacteria			
1582807	Lysobacter agri	Lysobacter	Lysobacteraceae	Lysobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1502384	Chitinophaga longshanensis	Chitinophaga	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidota	FCB group	Bacteria			
277961	Marinobacter maritimus	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota		Bacteria			
91943	Hortaea werneckii	Hortaea	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
1690221	Streptomyces spongiicola	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1903262	Bacteroides ndongoniae	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidota	FCB group	Bacteria			
381802	Brachyspira suanatina	Brachyspira	Brachyspiraceae	Brachyspirales	Spirochaetia	Spirochaetota		Bacteria			
1464011	[Kitasatospora] papulosa	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
591962	Aeromonas fluvialis	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota		Bacteria			
2749434	Amycolatopsis pittospori	Amycolatopsis	Pseudonocardiaceae	Pseudonocardiales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1908690	Fimbriiglobus ruber	Fimbriiglobus	Gemmataceae	Gemmatales	Planctomycetia	Planctomycetota	PVC group	Bacteria			
1777	Mycobacterium gastri	Mycobacterium	Mycobacteriaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
2054	Gordonia bronchialis	Gordonia	Gordoniaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
522262	Staphylococcus rostri	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
66371	Streptomyces fumigatiscleroticus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
2714058	Mucor variicolumellatus	Mucor	Mucoraceae	Mucorales	Mucoromycetes	Mucoromycota	Opisthokonta	Eukaryota			
158852	Trabulsiella guamensis	Trabulsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
263476	Viridibacillus arenosi	Viridibacillus	Planococcaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
227866	Bacillus tequilensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			Bacillus subtilis group
1654455	Aurantiacicella marina	Aurantiacicella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
908285	Necropsobacter rosorum	Necropsobacter	Pasteurellaceae	Pasteurellales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1739110	Meredithiella norrisii	Meredithiella	Ceratocystidaceae	Microascales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota			
1582803	Flavobacterium vireti	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
295419	Rubellimicrobium thermophilum	Rubellimicrobium	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota		Bacteria			
1829	Rhodococcus rhodochrous	Rhodococcus	Nocardiaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
269069	Methylorubrum aminovorans	Methylorubrum	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota		Bacteria			
2950057	Acrocalymma arengae	Acrocalymma	Morosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
384613	Streptococcus dentirousetti	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
416873	Vreelandella arcis	Vreelandella	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota		Bacteria			
2681172	Asteridiella combreticola	Asteridiella	Meliolaceae	Meliolales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota			
78604	Pectinotrichum llanense	Pectinotrichum	Onygenaceae	Onygenales	Eurotiomycetes	Ascomycota	Opisthokonta	Eukaryota			
2803949	Fulvivirga sediminis	Fulvivirga	Fulvivirgaceae	Cytophagales	Cytophagia	Bacteroidota	FCB group	Bacteria			
439699	Pseudosporangium ferrugineum	Pseudosporangium	Micromonosporaceae	Micromonosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
412690	Microterricola viridarii	Microterricola	Microbacteriaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
2713171	Fructobacillus papyriferae	Fructobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
2020703	Lentzea cavernae	Lentzea	Pseudonocardiaceae	Pseudonocardiales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
40543	Sneathia sanguinegens	Sneathia	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteriota		Bacteria			
2315727	Larkinella punicea	Larkinella	Spirosomataceae	Cytophagales	Cytophagia	Bacteroidota	FCB group	Bacteria			
714549	Hydrotalea flava	Hydrotalea	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidota	FCB group	Bacteria			
387890	Prauserella aidingensis	Prauserella	Pseudonocardiaceae	Pseudonocardiales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
480996	Glycomyces endophyticus	Glycomyces	Glycomycetaceae	Glycomycetales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
159346	Roseibacterium elongatum	Roseibacterium	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota		Bacteria			
92863	Helminthosporium velutinum	Helminthosporium	Massarinaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
1348472	Pusillimonas caeni	Pusillimonas	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota		Bacteria			
2697669	Paraisaria alba	Paraisaria	Ophiocordycipitaceae	Hypocreales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota			
1502	Clostridium perfringens	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Bacillota	Terrabacteria group	Bacteria			
29301	Streptomyces arenae	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1310	Streptococcus sobrinus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
1912599	Paraburkholderia acidicola	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota		Bacteria			
2709410	Chordicoccus furentiruminis	Chordicoccus	Lachnospiraceae	Lachnospirales	Clostridia	Bacillota	Terrabacteria group	Bacteria			
247030	Alternaria abundans	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
2699088	Rhytidhysteron subrufulum	Rhytidhysteron	Hysteriaceae	Hysteriales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
1678012	Streptomyces monashensis	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
491923	Parvularcula lutaonensis	Parvularcula	Parvularculaceae	Parvularculales	Alphaproteobacteria	Pseudomonadota		Bacteria			
457502	Polaromonas jejuensis	Polaromonas	Comamonadaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota		Bacteria			
58344	Streptomyces celluloflavus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
407844	Aureispira maritima	Aureispira	Saprospiraceae	Saprospirales	Saprospiria	Bacteroidota	FCB group	Bacteria			
89053	Gordonia amicalis	Gordonia	Gordoniaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
2035343	Mycobacterium eburneum	Mycobacterium	Mycobacteriaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
318683	Gluconobacter albidus	Gluconobacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Pseudomonadota		Bacteria			
1031538	Neptunomonas concharum	Neptunomonas	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota		Bacteria			
153151	Parageobacillus toebii	Parageobacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
138300	Kytococcus schroeteri	Kytococcus	Kytococcaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
304268	Litchfieldia alkalitelluris	Litchfieldia	Bacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
1566997	Rubellofomes cystidiatus	Rubellofomes	Fomitopsidaceae	Polyporales	Agaricomycetes	Basidiomycota	Opisthokonta	Eukaryota			
1177826	Ferrimonas pelagia	Ferrimonas	Ferrimonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota		Bacteria			
2071624	Halegenticoccus tardaugens	Halegenticoccus	Haloferacaceae	Halobacteriales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
1582311	Phaeosphaeria chiangraina	Phaeosphaeria	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
137993	Ectobacillus funiculus	Ectobacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
1738054	Arvibacter aurantiibacter	Arvibacter	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidota	FCB group	Bacteria			
2364998	Absidia panacisoli	Absidia	Cunninghamellaceae	Mucorales	Mucoromycetes	Mucoromycota	Opisthokonta	Eukaryota			
500	Thermomicrobium roseum	Thermomicrobium	Thermomicrobiaceae	Thermomicrobiales	Thermomicrobia	Thermomicrobiota	Terrabacteria group	Bacteria			
1187910	Alternaria cerealis	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
1909267	Companilactobacillus metriopterae	Companilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
1571503	Darksidea epsilon	Darksidea	Lentitheciaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
271099	Shewanella atlantica	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota		Bacteria			
376804	Phocaeicola barnesiae	Phocaeicola	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidota	FCB group	Bacteria			
206	Campylobacter sputorum	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Campylobacterota		Bacteria			
988801	Rosenbergiella nectarea	Rosenbergiella	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
2692424	Acidiluteibacter ferrifornacis	Acidiluteibacter	Cryomorphaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
2752307	Luteimonas salinisoli	Luteimonas	Lysobacteraceae	Lysobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
52229	Hallella seregens	Hallella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidota	FCB group	Bacteria			
312314	Togniniella acerosa	Togniniella	Calosphaeriaceae	Calosphaeriales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota			
2008450	Rhizobium panacihumi	Rhizobium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota		Bacteria			
363952	Comamonas thiooxydans	Comamonas	Comamonadaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota		Bacteria			
37921	Arthrobacter agilis	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
2696515	Hongkongmyces aquaticus	Hongkongmyces	Lindgomycetaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
114885	Mycoplasmopsis maculosa	Mycoplasmopsis	Metamycoplasmataceae	Mycoplasmoidales		Mycoplasmatota	Terrabacteria group	Bacteria			
45521	[Candida] atlantica	Yamadazyma	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta	Eukaryota			
2152831	Chroococcidiopsis lichenoides	Chroococcidiopsis	Chroococcidiopsidaceae	Chroococcidiopsidales	Cyanophyceae	Cyanobacteriota	Terrabacteria group	Bacteria			
268404	Peristeroidobacter agariperforans	Peristeroidobacter	Steroidobacteraceae	Steroidobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
2785058	Fusibacter ferrireducens	Fusibacter	Eubacteriales Family XII. Incertae Sedis	Eubacteriales	Clostridia	Bacillota	Terrabacteria group	Bacteria			
2202825	Methylobacterium durans	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota		Bacteria			
363888	Tumebacillus ginsengisoli	Tumebacillus	Alicyclobacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
1445	Alkalihalobacillus alcalophilus	Alkalihalobacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
