readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
a6433210-3750-4d26-a1d0-cc0b1350be35	unclassified	0	0	0	0	2030	1
c7420595-e212-4a66-b670-a407911a1961	NC_057317.1	1159556	64	0	23	3201	1
b375bfd8-22ee-438f-9311-e01724e46b82	unclassified	0	0	0	0	2701	1
fe056dd0-e765-46ef-87e0-feebc8be1a3e	unclassified	0	0	0	0	732	1
2b6893ed-5f80-498e-9de9-c0dd6443eef4	unclassified	0	0	0	0	4085	1
17262fad-5d50-41bc-a961-2ec087436edd	unclassified	0	0	0	0	995	1
40843c40-2e22-4346-8969-319c4f1e2133	unclassified	0	0	0	0	489	1
9543a572-5ed5-4cda-9c20-1e431366edd1	unclassified	0	0	0	0	1548	1
37cb121c-0f96-46ed-a616-c10c0445a17c	unclassified	0	0	0	0	495	1
1927fefa-3a74-43b7-aece-b2cd458f7d3f	unclassified	0	0	0	0	313	1
1fc7c7d6-3c89-46ef-9948-99619b9c2c14	unclassified	0	0	0	0	397	1
6eb398b5-dc5b-4957-825e-9046a6da20a9	unclassified	0	0	0	0	839	1
c8d1f384-a0ab-434d-a143-4a4a43fdb6b6	unclassified	0	0	0	0	393	1
401b09e8-cd74-405b-b85b-537eb4e8daca	unclassified	0	0	0	0	945	1
3f7687f0-3452-4929-a3eb-efdc55cbe260	unclassified	0	0	0	0	554	1
f8a6bb21-88fb-439e-a43d-4373c1c60926	unclassified	0	0	0	0	841	1
d1289cc3-2585-4259-b30f-0ef057912621	unclassified	0	0	0	0	1085	1
8b4cdb23-b9dd-44ea-acda-14d77d448080	unclassified	0	0	0	0	1643	1
7219eccc-28e4-4a33-b6f4-fe44e7462fc3	unclassified	0	0	0	0	402	1
43d5ce11-5524-43c7-8deb-e91c055c710d	unclassified	0	0	0	0	382	1
56c74a78-db4b-458d-beab-d57e94e607d5	unclassified	0	0	0	0	1623	1
dcdd8497-6809-4134-a220-3274e86e95c4	unclassified	0	0	0	0	387	1
202ffa32-20e8-4355-9b8f-b04e6f7277a2	unclassified	0	0	0	0	1465	1
a1a0dfec-57fb-4efa-a61e-7c5564eb966d	unclassified	0	0	0	0	714	1
266537dd-2fa7-4448-b6e8-7464a781cc12	unclassified	0	0	0	0	2474	1
9a924fd9-1ac8-4061-85ae-438a43f07c67	unclassified	0	0	0	0	1682	1
4321d662-bd3c-4905-959d-883ba8347db3	unclassified	0	0	0	0	1510	1
80ac0140-82b5-48fc-8705-a584fa49e825	unclassified	0	0	0	0	1831	1
